2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,56,ZACATECAS,47,RANCHO NUEVO,32KJN0275X,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,DOMICILIO CONOCIDO,SN,NINGUNO,NINGUNO,NINGUNO,98000,1492,,,2,2,0,2,2,0,16,9,7,1,0,0,0,0,0,0,0,2253,-102.746712,22.76093,-102:44:48.163,45:39.3
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,10,FRESNILLO,287,PROVIDENCIA DE ÁBREGO,32KJN1082P,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,PROVIDENCIA DE ABREGO,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,99150,1493,,,0,0,0,0,0,0,4,2,2,1,0,0,0,0,0,0,0,2182,-103.331944,23.213611,-103:19:55.000,12:49.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,10,FRESNILLO,291,SAN ANTONIO DE LAS HUERTAS,32KJN1141O,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,SAN ANTONIO DE LAS HUERTAS,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,,1493,,,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2237,-103.413333,23.161389,-103:24:48.000,09:41.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,10,FRESNILLO,375,LAS TARJEAS,32KJN0720P,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,LAS ATARGEAS,SN,NINGUNO,NINGUNO,NINGUNO,99150,1493,,,1,1,0,1,1,0,5,3,2,1,0,0,0,0,0,0,0,2181,-103.329444,23.255,-103:19:46.000,15:18.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,10,FRESNILLO,378,EL SUPIRIO,32KJN0717B,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,EL SUSPIRO,SN,NINGUNO,NINGUNO,NINGUNO,99150,1493,,,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,2083,-103.097778,23.274722,-103:05:52.000,16:29.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,10,FRESNILLO,389,SAN PEDRO DE ÁBREGO,32KJN0037W,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,SAN PEDRO DE ABREGO,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,99150,1493,,,1,0,1,1,0,1,6,3,3,1,0,0,0,0,0,0,0,2180,-103.288333,23.153333,-103:17:18.000,09:12.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,10,FRESNILLO,474,EL TIGRE (LOS NOPALES),32KJN0022U,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,EL TIGRE (LOS NOPALES),DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,99150,1493,,,1,1,0,1,1,0,6,1,5,1,0,0,0,0,0,0,0,2129,-102.712791,23.49741,-102:42:46.047,29:50.7
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,10,FRESNILLO,489,LA MARIPOSA,32KJN1201M,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,LA MARIPOSA,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,,1493,,,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2115,-103.123333,23.231944,-103:07:24.000,13:55.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,10,FRESNILLO,569,LA FLOR,32KJN0722N,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,LA FLOR,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,99150,1493,,,0,0,0,0,0,0,5,2,3,1,0,0,0,0,0,0,0,2151,-102.803611,23.116389,-102:48:13.000,06:59.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,10,FRESNILLO,575,SAN VICENTE,32KJN0718A,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,SAN VICENTE,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,99150,1493,,,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2180,-102.928743,23.172401,-102:55:43.473,10:20.6
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,10,FRESNILLO,599,CIENEGUITAS DE MARIANA,32KJN0369L,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,EL FUERTE,SN,NINGUNO,NINGUNO,NINGUNO,99150,1493,,,1,1,0,1,1,0,10,8,2,1,0,0,0,0,0,0,0,2072,-103.069421,23.305034,-103:04:09.917,18:18.1
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,10,FRESNILLO,682,SECTOR LAS CUMBRES (EJIDO NUEVO ZARAGOZA),32KJN1156Q,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,SECTOR LAS CUMBRES (EJIDO NUEVO ZARAGOZA),DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,,1493,,,1,1,0,1,1,0,11,10,1,1,0,0,0,0,0,0,0,2074,-102.957222,23.2875,-102:57:26.000,17:15.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,10,FRESNILLO,684,LAS CRUCES,32KJN0863M,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,LAS CRUCES,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,99150,1493,,,1,1,0,1,1,0,5,2,3,1,0,0,0,0,0,0,0,2179,-102.924722,23.244722,-102:55:29.000,14:41.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,10,FRESNILLO,770,LOS RÍOS,32KJN0638P,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,LOS RIOS,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,99150,1493,,,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2185,-103.119444,23.084167,-103:07:10.000,05:03.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,10,FRESNILLO,775,EL SALITRILLO,32KJN0573W,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,EL SALITRILLO,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,99150,1493,,,1,1,0,1,1,0,10,6,4,1,0,0,0,0,0,0,0,2099,-103.210083,23.166784,-103:12:36.298,10:00.4
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,56,ZACATECAS,49,LA SOLEDAD (LA CHOLE),32KJN0276W,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,LA SOLEDAD,SN,NINGUNO,NINGUNO,NINGUNO,98000,1492,,,2,2,0,2,2,0,18,11,7,1,0,0,0,0,0,0,0,2177,-102.739133,22.675784,-102:44:20.879,40:32.8
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,56,ZACATECAS,54,LA REFORMA (SAN BLAS),32KJN0630X,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,SAN BLAS,SN,NINGUNO,NINGUNO,NINGUNO,98000,1492,,,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,2262,-102.757778,22.750556,-102:45:28.000,45:02.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,57,TRANCOSO,29,SAN SALVADOR DEL BAJÍO,32KJN0073A,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,SAN SALVADOR DEL BAJIO,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,98600,1492,,,1,0,1,1,0,1,9,6,3,1,0,0,0,0,0,0,0,2074,-102.283919,22.798308,-102:17:02.109,47:53.9
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,58,SANTA MARÍA DE LA PAZ,15,EL PICACHO (HIDALGO),32KJN1268U,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,EL PICACHO HIDALGO,SN,NINGUNO,NINGUNO,NINGUNO,,1467,,,1,0,1,1,0,1,4,2,2,1,0,0,0,0,0,0,0,1924,-103.449167,21.548056,-103:26:57.000,32:53.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,58,SANTA MARÍA DE LA PAZ,30,LAS TABLAS,32KJN1186K,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,LAS TABLAS,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,,1467,,,0,0,0,0,0,0,4,2,2,1,0,0,0,0,0,0,0,2464,-103.263056,21.4625,-103:15:47.000,27:45.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,58,SANTA MARÍA DE LA PAZ,35,LOS TRIGOS (MESA DE LOS TRIGOS),32KJN0206A,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,LOS TRIGOS,SN,NINGUNO,NINGUNO,NINGUNO,99800,1467,,,1,0,1,1,0,1,6,3,3,1,0,0,0,0,0,0,0,2499,-103.231944,21.496111,-103:13:55.000,29:46.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,58,SANTA MARÍA DE LA PAZ,41,SAN MIGUEL TEPETITLÁN,32KJN0284E,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,SAN MIGUEL TEPETITLAN,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,99800,1467,,,1,1,0,1,1,0,9,5,4,1,0,0,0,0,0,0,0,1977,-103.335278,21.503889,-103:20:07.000,30:14.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,10,FRESNILLO,820,SANTA LUCÍA,32KJN1225W,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,SANTA LUCIA,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,,1493,,,1,1,0,1,1,0,7,4,3,1,0,0,0,0,0,0,0,2064,-102.720556,23.171944,-102:43:14.000,10:19.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,10,FRESNILLO,1015,LA PURÍSIMA (GERARDO HINOJOSA SANTA CRUZ),32KJN1170J,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,LA PURISIMA DE ABREGO,SN,NINGUNO,NINGUNO,NINGUNO,,1493,,,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,2152,-103.299722,23.261944,-103:17:59.000,15:43.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,10,FRESNILLO,1092,LOS CORRALES (EMILIANO ZAPATA),32KJN1067X,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,CORRALES (EMILIANO ZAPATA),SN,NINGUNO,NINGUNO,NINGUNO,99150,1493,,,1,1,0,1,1,0,10,6,4,1,0,0,0,0,0,0,0,2028,-102.980126,23.443145,-102:58:48.455,26:35.3
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,12,GENARO CODINA,7,ENRIQUE ESTRADA,32KJN0049A,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,ENRIQUE ESTRADA,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,98600,1458,,,1,1,0,1,1,0,13,9,4,1,0,0,0,0,0,0,0,2377,-102.601188,22.548884,-102:36:04.275,32:56.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,12,GENARO CODINA,22,OJO DE AGUA DEL PROGRESO (OJO DE AGUA),32KJN0336U,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,OJO DE AGUA,SN,NINGUNO,NINGUNO,NINGUNO,98660,1458,,,1,1,0,1,1,0,13,7,6,1,0,0,0,0,0,0,0,2335,-102.483518,22.572212,-102:29:00.665,34:20.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,12,GENARO CODINA,24,EL PALMARITO,32KJN0678Q,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,EL PALMARITO,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,98660,1458,,,1,0,1,1,0,1,5,2,3,1,0,0,0,0,0,0,0,2181,-102.448333,22.472778,-102:26:54.000,28:22.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,12,GENARO CODINA,30,LA PURÍSIMA,32KJN1003M,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,LA PURISIMA,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,98600,1458,,,1,1,0,1,1,0,5,4,1,1,0,0,0,0,0,0,0,2365,-102.644141,22.520446,-102:38:38.908,31:13.6
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,12,GENARO CODINA,34,EL SALTO PRIETO,32KJN1157P,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,SALTO PRIETO,SN,NINGUNO,NINGUNO,NINGUNO,,1458,,,1,1,0,1,1,0,6,3,3,1,0,0,0,0,0,0,0,2341,-102.522778,22.503056,-102:31:22.000,30:11.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,12,GENARO CODINA,35,SAN FERNANDO,32KJN0050Q,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,SAN FERNANDO,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,98600,1458,,,1,1,0,1,1,0,11,6,5,1,0,0,0,0,0,0,0,2321,-102.535556,22.514722,-102:32:08.000,30:53.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,12,GENARO CODINA,37,COLONIA SAN ISIDRO,32KJN0814D,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,LOCALIDAD CUMBRES DEL CALVARIO (FUSIONADA),SN,NINGUNO,NINGUNO,NINGUNO,98660,1458,,,1,1,0,1,1,0,6,4,2,1,0,0,0,0,0,0,0,2205,-102.468432,22.477384,-102:28:06.356,28:38.6
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,12,GENARO CODINA,39,SAN MARTÍN,32KJN0757C,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,SAN MARTIN,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,98600,1458,,,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,2343,-102.554908,22.526428,-102:33:17.667,31:35.1
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,12,GENARO CODINA,41,SANTA CRUZ DE PIEDRAS CARGADAS,32KJN0859Z,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,PEÑAS CARGADAS O SANTA CRUZ,SN,NINGUNO,NINGUNO,NINGUNO,98600,1458,,,1,0,1,1,0,1,4,2,2,1,0,0,0,0,0,0,0,2431,-102.599444,22.493611,-102:35:58.000,29:37.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,12,GENARO CODINA,44,SANTA TERESA,32KJN0413I,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,SANTA TERESA,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,98600,1458,,,1,1,0,1,1,0,5,3,2,1,0,0,0,0,0,0,0,2321,-102.462204,22.590689,-102:27:43.936,35:26.5
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,12,GENARO CODINA,48,LAS TINAJAS,32KJN1114R,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,LAS TINAJAS,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,,1458,,,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,2416,-102.596389,22.470833,-102:35:47.000,28:15.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,12,GENARO CODINA,63,LA TOMA,32KJN1116P,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,LA TOMA (COLONIA NOCHE BUENA),SN,NINGUNO,NINGUNO,NINGUNO,,1458,,,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,2348,-102.562778,22.533611,-102:33:46.000,32:01.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,12,GENARO CODINA,69,OJO SECO,32KJN1092W,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,OJO SECO,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,98660,1458,,,1,1,0,1,1,0,6,5,1,1,0,0,0,0,0,0,0,2290,-102.450278,22.584167,-102:27:01.000,35:03.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,13,GENERAL ENRIQUE ESTRADA,7,CIENEGUITAS DE TAPIAS,32KJN0052O,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,CIENEGUITA DE TAPIAS,SN,NINGUNO,NINGUNO,NINGUNO,98560,1478,,,1,1,0,1,1,0,9,2,7,1,0,0,0,0,0,0,0,2166,-102.781129,23.021672,-102:46:52.064,01:18.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,14,GENERAL FRANCISCO R. MURGUÍA,7,COLONIA BENITO JUÁREZ (EL TULILLO),32KJN0055L,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,DOMICILIO CONOCIDO,SN,NINGUNO,NINGUNO,NINGUNO,98350,1498,,,1,1,0,1,1,0,11,7,4,1,0,0,0,0,0,0,0,1803,-102.965473,24.174728,-102:57:55.704,10:29.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,14,GENERAL FRANCISCO R. MURGUÍA,20,GENERAL MANUEL ÁVILA CAMACHO (MESILLAS),32KJN0947U,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,GENERAL MANUEL AVILA CAMACHO (MESILLAS),DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,98350,1498,,,1,1,0,1,1,0,13,5,8,1,0,0,0,0,0,0,0,1818,-102.772832,24.258822,-102:46:22.197,15:31.8
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,14,GENERAL FRANCISCO R. MURGUÍA,36,PROVIDENCIA,32KJN0491M,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,PROVIDENCIA,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,98350,1498,,,1,0,1,1,0,1,4,0,4,1,0,0,0,0,0,0,0,2215,-103.208889,24.158507,-103:12:32.002,09:30.6
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,14,GENERAL FRANCISCO R. MURGUÍA,37,EL REFUGIO (ESTANCIA DEL REFUGIO),32KJN0279T,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,EL REFUGIO (ESTANCIA DEL REFUGIO),DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,98350,1498,,,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1818,-102.436389,24.089167,-102:26:11.000,05:21.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,14,GENERAL FRANCISCO R. MURGUÍA,39,SAN BUENAVENTURA (PICACHOS),32KJN1234D,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,SAN BUENAVENTURA,SN,NINGUNO,NINGUNO,NINGUNO,,1498,,,1,0,1,1,0,1,5,3,2,1,0,0,0,0,0,0,0,1904,-103.034444,24.394722,-103:02:04.000,23:41.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,14,GENERAL FRANCISCO R. MURGUÍA,43,SAN IGNACIO,32KJN1020C,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,SAN IGNACIO,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,99520,1498,,,1,0,1,1,0,1,6,2,4,1,0,0,0,0,0,0,0,1830,-102.930994,23.951891,-102:55:51.578,57:06.8
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,14,GENERAL FRANCISCO R. MURGUÍA,53,EL SAUZ,32KJN0901Z,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,EL SAUZ,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,98350,1498,,,1,0,1,1,0,1,7,5,2,1,0,0,0,0,0,0,0,1997,-103.091183,24.22032,-103:05:28.258,13:13.2
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,14,GENERAL FRANCISCO R. MURGUÍA,69,BENITO JUAREZ UNO (SAN COSME),32KJN0960O,MATUTINO,URBANA,PREESCOLAR COMUNITARIO,PÚBLICO,BENITO JUAREZ (SAN COSME),SN,NINGUNO,NINGUNO,NINGUNO,99520,1498,,,1,0,1,1,0,1,10,4,6,1,0,0,0,0,0,0,0,1911,-103.019444,23.993889,-103:01:10.000,59:38.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,15,EL PLATEADO DE JOAQUÍN AMARO,15,LA LABOR DE ABAJO (LABOR DE ABAJO Y DE A.),32KJN0280I,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,LAS LABORES,SN,NINGUNO,NINGUNO,NINGUNO,99590,1499,,,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2124,-103.075278,22.016667,-103:04:31.000,01:00.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,16,GENERAL PÁNFILO NATERA,9,LA HACIENDITA,32KJN0067Q,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,DOMICILIO CONOCIDO,SN,NINGUNO,NINGUNO,NINGUNO,98730,1458,,,1,1,0,1,1,0,7,5,2,1,0,0,0,0,0,0,0,2116,-102.13338,22.581491,-102:08:00.167,34:53.4
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,16,GENERAL PÁNFILO NATERA,14,PROVIDENCIA,32KJN0068P,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,DOMICILIO CONOCIDO,SN,NINGUNO,NINGUNO,NINGUNO,98730,1458,,,1,1,0,1,1,0,24,11,13,1,0,0,0,0,0,0,0,2192,-102.172018,22.629996,-102:10:19.264,37:48.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,16,GENERAL PÁNFILO NATERA,21,SAN RAFAEL,32KJN0337T,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,SAN RAFAEL,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,98730,1458,,,1,0,1,1,0,1,12,8,4,1,0,0,0,0,0,0,0,2034,-102.050383,22.629559,-102:03:01.380,37:46.4
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,16,GENERAL PÁNFILO NATERA,27,TAHONAS,32KJN0070D,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,TAHONAS,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,98730,1458,,,1,1,0,1,1,0,13,5,8,1,0,0,0,0,0,0,0,2120,-102.136878,22.607788,-102:08:12.760,36:28.0
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,17,GUADALUPE,15,LAGUNA HONDA,32KJN0645Z,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,LAGUNA HONDA,DOMICILIO CONOCIDO,NINGUNO,NINGUNO,NINGUNO,98600,1492,,,1,1,0,1,1,0,6,2,4,1,0,0,0,0,0,0,0,2371,-102.506875,22.587182,-102:30:24.749,35:13.9
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,17,GUADALUPE,62,SAN ISIDRO BOCANEGRA,32KJN0510K,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,BOCANEGRA,SN,NINGUNO,NINGUNO,NINGUNO,98600,1492,,,1,1,0,1,1,0,10,4,6,1,0,0,0,0,0,0,0,2306,-102.464261,22.639187,-102:27:51.340,38:21.1
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,18,HUANUSCO,24,LA HIGUERA,32KJN0289Z,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,DOMICILIO CONOCIDO,SN,NINGUNO,NINGUNO,NINGUNO,99670,1463,,,1,1,0,1,1,0,7,1,6,1,0,0,0,0,0,0,0,1518,-102.83332,21.746281,-102:49:59.953,44:46.6
2014-2015,EDUCACIÓN BÁSICA,PREESCOLAR,PREESCOLAR CONAFE,32,ZACATECAS,18,HUANUSCO,26,LOMA LARGA (SAN MIGUEL),32KJN0950H,MATUTINO,RURAL,PREESCOLAR COMUNITARIO,PÚBLICO,LOMA LARGA,SN,NINGUNO,NINGUNO,NINGUNO,99670,1463,,,1,1,0,1,1,0,4,2,2,1,0,0,0,0,0,0,0,1859,-102.806389,21.682222,-102:48:23.000,40:56.0
